dataset,ir,model,condition,seed,ece,brier,auc,pr_auc,f1
yeast_ml8,70.09,histgb,E1_smote,5,0.014448386179562185,0.015519381695302707,0.8869566290637111,0.13439158653146507,0.047619047619047616
yeast_ml8,70.09,histgb,E1_smote,6,0.017303147397279974,0.016358898171866854,0.8763298857100541,0.07090604453205437,0.046511627906976744
yeast_ml8,70.09,histgb,E1_smote,7,0.01790317366967145,0.016810135646347014,0.8925847300733134,0.09814302053294674,0.0851063829787234
yeast_ml8,70.09,histgb,E1_smote,8,0.01622960681351293,0.016044397198115554,0.8966947248895362,0.13033851443055305,0.08888888888888889
yeast_ml8,70.09,histgb,E1_smote,9,0.01766290745932766,0.017025142760867848,0.8864629359926934,0.10626537797437773,0.08333333333333333
yeast_ml8,70.09,histgb,E1_ros,0,0.014163934280755812,0.014102072639189238,0.8500037026980326,0.10371932428553969,0.0
yeast_ml8,70.09,histgb,E1_ros,1,0.014699786703346113,0.014610898968757549,0.8506208190368048,0.0802075152200204,0.0
yeast_ml8,70.09,histgb,E1_ros,2,0.015219353458988127,0.014963921555190269,0.8666164745377799,0.10164864104041887,0.0
yeast_ml8,70.09,histgb,E1_ros,3,0.014237081211449383,0.014307546476472826,0.8483128039297968,0.10265935557929316,0.0
yeast_ml8,70.09,histgb,E1_ros,4,0.015154294905390477,0.014663160623997192,0.8883883389696625,0.08470852570776803,0.0
yeast_ml8,70.09,histgb,E1_ros,5,0.01389511978922842,0.014039275186338325,0.8643578287378737,0.10959246629964166,0.0
yeast_ml8,70.09,histgb,E1_ros,6,0.015030622255533668,0.014929112383275855,0.8527190145886303,0.06130027033694818,0.0
yeast_ml8,70.09,histgb,E1_ros,7,0.015578110582321246,0.015082711943883472,0.8835254622201377,0.09054744536536705,0.0
yeast_ml8,70.09,histgb,E1_ros,8,0.014025418830469816,0.01407845171962173,0.8793167287897115,0.08597165353523066,0.05555555555555555
yeast_ml8,70.09,histgb,E1_ros,9,0.01442033610525244,0.014528038430587694,0.8913381550689936,0.1062025679166093,0.05263157894736842
yeast_ml8,70.09,histgb,E1_rus,0,0.34099787310148644,0.2575595117338668,0.7970427785046037,0.03614011042267203,0.06488991888760139
yeast_ml8,70.09,histgb,E1_rus,1,0.41257088981826273,0.2983843676696791,0.6220779541359137,0.026283238937020885,0.03418803418803419
yeast_ml8,70.09,histgb,E1_rus,2,0.3801742736969309,0.2987705585580129,0.7208412529930143,0.049701519692220045,0.049029622063329927
yeast_ml8,70.09,histgb,E1_rus,3,0.3898624312898386,0.28390185266522705,0.7078632963886352,0.030430530178560428,0.04365079365079365
yeast_ml8,70.09,histgb,E1_rus,4,0.3985744948989346,0.2951958709056942,0.6902816518970156,0.03700798386827565,0.041015625
yeast_ml8,70.09,histgb,E1_rus,5,0.4266708880230936,0.28829711509884176,0.6478734170965911,0.02191419889104526,0.039473684210526314
yeast_ml8,70.09,histgb,E1_rus,6,0.4579250603811171,0.3230352488602831,0.5456912937226926,0.015239732342825605,0.029462738301559793
yeast_ml8,70.09,histgb,E1_rus,7,0.37042021832499605,0.2782524263361011,0.7782083878452766,0.07093226168184888,0.04665959703075292
yeast_ml8,70.09,histgb,E1_rus,8,0.41966821122887543,0.2954384896120995,0.6272247044012738,0.026647989196925875,0.032692307692307694
yeast_ml8,70.09,histgb,E1_rus,9,0.36986138011545944,0.26872449814068644,0.753375626373084,0.04003651384210818,0.05627705627705628
yeast_ml8,70.09,histgb,E2_cw,0,0.013838475134188625,0.01409807701338199,0.8278121991557849,0.09839040785740936,0.0
yeast_ml8,70.09,histgb,E2_cw,1,0.014468673453691351,0.014489263896699332,0.8467083014489891,0.07585482754255284,0.0
yeast_ml8,70.09,histgb,E2_cw,2,0.014830051080948793,0.01463467438220459,0.8413270469748957,0.09707780255691284,0.0
yeast_ml8,70.09,histgb,E2_cw,3,0.014353816133591248,0.014236651771327359,0.824701932808373,0.09520415649615063,0.05405405405405406
yeast_ml8,70.09,histgb,E2_cw,4,0.01491480147986856,0.014700925413129113,0.8637530547258769,0.07942879949114427,0.0
yeast_ml8,70.09,histgb,E2_cw,5,0.014154718745240156,0.014152546528793728,0.8636049468045716,0.11732654633431608,0.0
yeast_ml8,70.09,histgb,E2_cw,6,0.014615018160130961,0.014631036516965333,0.8258621115252647,0.05351804046742189,0.0
yeast_ml8,70.09,histgb,E2_cw,7,0.014771726594945626,0.014709697535017172,0.9007430080718817,0.08987293212065907,0.0
yeast_ml8,70.09,histgb,E2_cw,8,0.014428508275433244,0.01436740181464737,0.859667744563205,0.0852447102020638,0.0
yeast_ml8,70.09,histgb,E2_cw,9,0.01445712447674499,0.0144759342939382,0.8879193305521957,0.10201767222195297,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,0,0.0038103974262048406,0.014092123257152879,0.8413393893016711,0.06619940946006186,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,1,0.0068256796258842145,0.014459518808477616,0.8341191281380366,0.06873612441279085,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,2,0.0028613912743955137,0.013609702834503285,0.8139270815334106,0.09601754243212243,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,3,0.002392163338996504,0.013896716896359173,0.7589420157488089,0.054805401596626724,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,4,0.005384606166773605,0.014284468246273498,0.8703932265310657,0.0925452476419342,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,5,0.002836087516270063,0.01357161435511906,0.804756732739256,0.10802726215651803,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,6,0.003175457948824008,0.014456049540425559,0.8075707832440572,0.055720496099174344,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,7,0.0037917611320114233,0.013917538046498881,0.8535829774629113,0.09460017341288908,0.05405405405405406
yeast_ml8,70.09,histgb,E3_smote_platt,8,0.004942876772115426,0.01389762454573806,0.8456098343659747,0.09114582199646436,0.0
yeast_ml8,70.09,histgb,E3_smote_platt,9,0.0033242960891791606,0.01433042197472054,0.8659253042383549,0.07417744330854244,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,0,0.0023590347064286737,0.013812953597662365,0.8189874355113426,0.05191630547484797,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,1,0.009171265807372077,0.014746260962992488,0.8079040260669942,0.05970664286314233,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,2,0.002429209984523491,0.013785751721919615,0.8439744760682285,0.0736142943495057,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,3,0.005386029370320542,0.01391555626694032,0.8446039347337759,0.06958509579461054,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,4,0.00791912526739281,0.013968768790950853,0.8270346325689318,0.0782878752398371,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,5,0.004198197213426504,0.014596810675995537,0.8335081829626521,0.07287324530619721,0.05
yeast_ml8,70.09,histgb,E3_smote_iso,6,0.004123851161005568,0.013995326723730037,0.8242329243909061,0.05235691008460674,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,7,0.0029879055156484414,0.013685241740925991,0.8674063834514083,0.08846979610002591,0.05128205128205128
yeast_ml8,70.09,histgb,E3_smote_iso,8,0.009455585924391762,0.01696861334391971,0.814587396015897,0.05675916402455165,0.0
yeast_ml8,70.09,histgb,E3_smote_iso,9,0.006458189399072878,0.014525967191271562,0.8558477944262052,0.06548082557328115,0.0
